Type	Symbol	Name	ID	URL	Locus type	status
gene	MFSD8	major facilitator superfamily domain containing 8	HGNC:28486	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28486	Gene with protein product	Approved
gene	MFSD9	major facilitator superfamily domain containing 9	HGNC:28158	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28158	Gene with protein product	Approved
gene	MFSD10	major facilitator superfamily domain containing 10	HGNC:16894	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:16894	Gene with protein product	Approved
gene	MFSD11	major facilitator superfamily domain containing 11	HGNC:25458	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25458	Gene with protein product	Approved
gene	MFSD12	major facilitator superfamily domain containing 12	HGNC:28299	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28299	Gene with protein product	Approved
gene	MFSD13A	major facilitator superfamily domain containing 13A	HGNC:26196	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26196	Gene with protein product	Approved
gene	MFSD14A	major facilitator superfamily domain containing 14A	HGNC:23363	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23363	Gene with protein product	Approved
gene	MFSD14B	major facilitator superfamily domain containing 14B	HGNC:23376	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23376	Gene with protein product	Approved
gene	MFSD14C	major facilitator superfamily domain containing 14C	HGNC:23672	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23672	Gene with protein product	Approved
gene	MGA	MAX dimerization protein MGA	HGNC:14010	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:14010	Gene with protein product	Approved
gene	MGAM	maltase-glucoamylase	HGNC:7043	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7043	Gene with protein product	Approved
gene	MGAM2	maltase-glucoamylase 2 (putative)	HGNC:28101	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28101	Gene with protein product	Approved
gene	MGARP	mitochondria localized glutamic acid rich protein	HGNC:29969	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29969	Gene with protein product	Approved
gene	MGAT1	alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	HGNC:7044	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7044	Gene with protein product	Approved
gene	MGAT2	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	HGNC:7045	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7045	Gene with protein product	Approved
gene	MGAT3	beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase	HGNC:7046	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7046	Gene with protein product	Approved
gene	MGAT4A	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A	HGNC:7047	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7047	Gene with protein product	Approved
gene	MGAT4B	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B	HGNC:7048	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7048	Gene with protein product	Approved
gene	MGAT4C	MGAT4 family member C	HGNC:30871	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30871	Gene with protein product	Approved
gene	MGAT4D	MGAT4 family member D	HGNC:43619	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43619	Gene with protein product	Approved
gene	MGAT5	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase	HGNC:7049	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7049	Gene with protein product	Approved
gene	MGAT5B	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B	HGNC:24140	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24140	Gene with protein product	Approved
gene	MGLL	monoglyceride lipase	HGNC:17038	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17038	Gene with protein product	Approved
gene	MGME1	mitochondrial genome maintenance exonuclease 1	HGNC:16205	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:16205	Gene with protein product	Approved
gene	MGMT	O-6-methylguanine-DNA methyltransferase	HGNC:7059	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7059	Gene with protein product	Approved
gene	MGP	matrix Gla protein	HGNC:7060	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7060	Gene with protein product	Approved
gene	MGRN1	mahogunin ring finger 1	HGNC:20254	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20254	Gene with protein product	Approved
gene	MGST1	microsomal glutathione S-transferase 1	HGNC:7061	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7061	Gene with protein product	Approved
gene	MGST2	microsomal glutathione S-transferase 2	HGNC:7063	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7063	Gene with protein product	Approved
gene	MGST3	microsomal glutathione S-transferase 3	HGNC:7064	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7064	Gene with protein product	Approved
gene	MIA	MIA SH3 domain containing	HGNC:7076	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7076	Gene with protein product	Approved
gene	MIA2	MIA SH3 domain ER export factor 2	HGNC:18432	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:18432	Gene with protein product	Approved
gene	MIA3	MIA SH3 domain ER export factor 3	HGNC:24008	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24008	Gene with protein product	Approved
gene	MIB1	MIB E3 ubiquitin protein ligase 1	HGNC:21086	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21086	Gene with protein product	Approved
gene	MIB2	MIB E3 ubiquitin protein ligase 2	HGNC:30577	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30577	Gene with protein product	Approved
gene	MICA	MHC class I polypeptide-related sequence A	HGNC:7090	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7090	Gene with protein product	Approved
gene	MICAL1	microtubule associated monooxygenase, calponin and LIM domain containing 1	HGNC:20619	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20619	Gene with protein product	Approved
gene	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2	HGNC:24693	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24693	Gene with protein product	Approved
gene	MICAL3	microtubule associated monooxygenase, calponin and LIM domain containing 3	HGNC:24694	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24694	Gene with protein product	Approved
gene	MICALCL	MICAL C-terminal like	HGNC:25933	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25933	Gene with protein product	Approved
gene	MICALL1	MICAL like 1	HGNC:29804	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29804	Gene with protein product	Approved
gene	MICALL2	MICAL like 2	HGNC:29672	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29672	Gene with protein product	Approved
gene	MICB	MHC class I polypeptide-related sequence B	HGNC:7091	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7091	Gene with protein product	Approved
gene	MICOS10	mitochondrial contact site and cristae organizing system subunit 10	HGNC:32068	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32068	Gene with protein product	Approved
gene	MICOS13	mitochondrial contact site and cristae organizing system subunit 13	HGNC:33702	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33702	Gene with protein product	Approved
gene	MICU1	mitochondrial calcium uptake 1	HGNC:1530	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1530	Gene with protein product	Approved
gene	MICU2	mitochondrial calcium uptake 2	HGNC:31830	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31830	Gene with protein product	Approved
gene	MICU3	mitochondrial calcium uptake family member 3	HGNC:27820	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27820	Gene with protein product	Approved
gene	MID1	midline 1	HGNC:7095	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7095	Gene with protein product	Approved
gene	MID1IP1	MID1 interacting protein 1	HGNC:20715	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20715	Gene with protein product	Approved
gene	MID2	midline 2	HGNC:7096	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7096	Gene with protein product	Approved
gene	MIDEAS	mitotic deacetylase associated SANT domain protein	HGNC:19853	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19853	Gene with protein product	Approved
gene	MIDN	midnolin	HGNC:16298	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:16298	Gene with protein product	Approved
gene	MIEF1	mitochondrial elongation factor 1	HGNC:25979	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25979	Gene with protein product	Approved
gene	MIEF2	mitochondrial elongation factor 2	HGNC:17920	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17920	Gene with protein product	Approved
gene	MIEN1	migration and invasion enhancer 1	HGNC:28230	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28230	Gene with protein product	Approved
gene	MIER1	MIER1 transcriptional regulator	HGNC:29657	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29657	Gene with protein product	Approved
gene	MIER2	MIER family member 2	HGNC:29210	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29210	Gene with protein product	Approved
gene	MIER3	MIER family member 3	HGNC:26678	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26678	Gene with protein product	Approved
gene	MIF	macrophage migration inhibitory factor	HGNC:7097	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7097	Gene with protein product	Approved
gene	MIF4GD	MIF4G domain containing	HGNC:24030	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24030	Gene with protein product	Approved
gene	MIGA1	mitoguardin 1	HGNC:24741	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24741	Gene with protein product	Approved
gene	MIGA2	mitoguardin 2	HGNC:23621	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23621	Gene with protein product	Approved
gene	MIIP	migration and invasion inhibitory protein	HGNC:25715	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25715	Gene with protein product	Approved
gene	MILR1	mast cell immunoglobulin like receptor 1	HGNC:27570	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27570	Gene with protein product	Approved
gene	MINAR1	membrane integral NOTCH2 associated receptor 1	HGNC:29172	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29172	Gene with protein product	Approved
gene	MINAR2	membrane integral NOTCH2 associated receptor 2	HGNC:33914	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33914	Gene with protein product	Approved
gene	MINDY1	MINDY lysine 48 deubiquitinase 1	HGNC:25648	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25648	Gene with protein product	Approved
gene	MINDY2	MINDY lysine 48 deubiquitinase 2	HGNC:26954	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26954	Gene with protein product	Approved
gene	MINDY3	MINDY lysine 48 deubiquitinase 3	HGNC:23578	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23578	Gene with protein product	Approved
gene	MINDY4	MINDY lysine 48 deubiquitinase 4	HGNC:21916	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21916	Gene with protein product	Approved
gene	MINDY4B	MINDY family member 4B	HGNC:35475	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35475	Gene with protein product	Approved
gene	MINK1	misshapen like kinase 1	HGNC:17565	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17565	Gene with protein product	Approved
gene	MINPP1	multiple inositol-polyphosphate phosphatase 1	HGNC:7102	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7102	Gene with protein product	Approved
gene	MIOS	meiosis regulator for oocyte development	HGNC:21905	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21905	Gene with protein product	Approved
gene	MIOX	myo-inositol oxygenase	HGNC:14522	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:14522	Gene with protein product	Approved
gene	MIP	major intrinsic protein of lens fiber	HGNC:7103	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7103	Gene with protein product	Approved
gene	MIPEP	mitochondrial intermediate peptidase	HGNC:7104	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7104	Gene with protein product	Approved
gene	MIPOL1	mirror-image polydactyly 1	HGNC:21460	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21460	Gene with protein product	Approved
gene	MIS12	MIS12 kinetochore complex component	HGNC:24967	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24967	Gene with protein product	Approved
gene	MIS18A	MIS18 kinetochore protein A	HGNC:1286	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1286	Gene with protein product	Approved
gene	MIS18BP1	MIS18 binding protein 1	HGNC:20190	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20190	Gene with protein product	Approved
gene	MISP	mitotic spindle positioning	HGNC:27000	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27000	Gene with protein product	Approved
gene	MISP3	MISP family member 3	HGNC:26963	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26963	Gene with protein product	Approved
gene	MITD1	microtubule interacting and trafficking domain containing 1	HGNC:25207	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25207	Gene with protein product	Approved
gene	MITF	melanocyte inducing transcription factor	HGNC:7105	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7105	Gene with protein product	Approved
gene	MIX23	mitochondrial matrix import factor 23	HGNC:31136	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31136	Gene with protein product	Approved
gene	MIXL1	Mix paired-like homeobox	HGNC:13363	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:13363	Gene with protein product	Approved
gene	MKI67	marker of proliferation Ki-67	HGNC:7107	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7107	Gene with protein product	Approved
gene	MKKS	MKKS centrosomal shuttling protein	HGNC:7108	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7108	Gene with protein product	Approved
gene	MKLN1	muskelin 1	HGNC:7109	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7109	Gene with protein product	Approved
gene	MKNK1	MAPK interacting serine/threonine kinase 1	HGNC:7110	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7110	Gene with protein product	Approved
gene	MKNK2	MAPK interacting serine/threonine kinase 2	HGNC:7111	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7111	Gene with protein product	Approved
gene	MKRN1	makorin ring finger protein 1	HGNC:7112	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7112	Gene with protein product	Approved
gene	MKRN2	makorin ring finger protein 2	HGNC:7113	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7113	Gene with protein product	Approved
gene	MKRN2OS	MKRN2 opposite strand	HGNC:40375	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40375	Gene with protein product	Approved
gene	MKRN3	makorin ring finger protein 3	HGNC:7114	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7114	Gene with protein product	Approved
gene	MKS1	MKS transition zone complex subunit 1	HGNC:7121	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7121	Gene with protein product	Approved
gene	MKX	mohawk homeobox	HGNC:23729	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23729	Gene with protein product	Approved
gene	MLANA	melan-A	HGNC:7124	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7124	Gene with protein product	Approved
gene	MLC1	modulator of VRAC current 1	HGNC:17082	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17082	Gene with protein product	Approved
gene	MLEC	malectin	HGNC:28973	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28973	Gene with protein product	Approved
gene	MLF1	myeloid leukemia factor 1	HGNC:7125	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7125	Gene with protein product	Approved
gene	MLF2	myeloid leukemia factor 2	HGNC:7126	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7126	Gene with protein product	Approved
gene	MLH1	mutL homolog 1	HGNC:7127	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7127	Gene with protein product	Approved
